created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 25 16:45:11 +0000 2024;1772303727392608736;"semangat temen"yang beso pengumuman snbp, semoga kalian semua buka puasa dg biru"yaa, kalo emang beso rezeki nya ga di jalur snbp gapapa ya? masi banya jalur buat bisa lolos don't give up gais❗️ tuhan punya rencana jauh lebih baik dr rencana kalian, good luck👊🏻💞‼️ #snbp2024";0;0;1;2;in;1266723525261316096;1772303727392608736;prrojjen;https://twitter.com/prrojjen/status/1772303727392608736
Mon Mar 25 16:34:48 +0000 2024;1772301114605511035;"kenapa kalo dekdekan itu selalu muless aaaa #snbp2024 😭😭 https://t.co/9X1xoJtwrk";0;0;0;0;in;1468731252702257152;1772301114605511035;jepmodyy;https://twitter.com/jepmodyy/status/1772301114605511035
Mon Mar 25 16:17:24 +0000 2024;1772296738281300343;"ngga bisa ngga bisa tidur, takut banget 🙂  #snbp2024 https://t.co/70kfsW1RiH";0;0;0;1;in;1308589377170239491;1772296738281300343;radieeenz;https://twitter.com/radieeenz/status/1772296738281300343
Mon Mar 25 15:41:57 +0000 2024;1772287817651040620;"tidakkk sabarrr melihat👀 lautannn blueee di twitter besokkk, ya aallah berikan lah kamii kabar bahagiaaa semogaa akuu dan para moots kuuu mendapat kata SELAMAT ! besokkk yeayyh🫂💙💙 #snbp2024⭐🪄 https://t.co/FFd7EQyN6G";0;0;1;7;in;1369496998986932236;1772287817651040620;peachjjaehyun_;https://twitter.com/peachjjaehyun_/status/1772287817651040620
Mon Mar 25 15:20:13 +0000 2024;1772282346881859702;"Pengumuman Seleksi Nasional Berdasarkan Prestasi (SNBP) 2024 segera diumumkan besok hari, Selasa 26 Maret 2024 pukul 15.00 WIB. Momen ini menjadi waktu yang paling ditunggu sekaligus mendebarkan untuk 702.312 siswa pendaftar.  #TrendingNow #SNBP2024 #MajalahSunday https://t.co/YiAtEVFLPK";0;0;0;1;in;180240682;1772282346881859702;majalahsunday;https://twitter.com/majalahsunday/status/1772282346881859702
Mon Mar 25 15:13:11 +0000 2024;1772280578529751269;"Semoga yang lagi harap-harap cemas malam ini, besok dapat kabar baik, ya!💙  Doa terbaik untuk kalian🥰  #pmbundip #snbp2024";71;110;135;1051;in;2951332278;1772280578529751269;undip;https://twitter.com/undip/status/1772280578529751269
Mon Mar 25 15:05:52 +0000 2024;1772278736659841049;"@seIenophile_ bentar dlu kak, penentuanny besok kak😔😔 #snbp2024";0;1;0;7;in;1247320395897647104;1772244690412376232;ccokiccoki;https://twitter.com/ccokiccoki/status/1772278736659841049
Mon Mar 25 14:55:00 +0000 2024;1772275998891167903;"Gimana perasaannya adik-adik calon maba ipb 61 nihhh?? Semoga hasilnya yang terbaik ya. Berikut link mirror pengumuman SNBP dari IPB https://t.co/avTiBBuoNU 🤩🫶 -mra-  @ipbofficial  #snbp #snbp2024 #IPBUniversity #SNPMB #mabaipb61 #ayomasukipb";0;1;1;4;in;1764613168574406656;1772275998891167903;DutaIPB;https://twitter.com/DutaIPB/status/1772275998891167903
Mon Mar 25 14:47:40 +0000 2024;1772274155779461436;"#photodump #ui #gtc before keterima #snbp besok AAMIIN BISMILLAH HASBUNALLAH jadi maba mene jalur #snbp2024 https://t.co/xj8z8ubGyN";0;2;0;1;in;1733174208329629698;1772274155779461436;viviennezuella;https://twitter.com/viviennezuella/status/1772274155779461436
Mon Mar 25 14:44:06 +0000 2024;1772273255606325716;"bjirr buat ginian butuh take berkali kali, resmi jadi kating esok #snbp2024 https://t.co/PMNdxAqoDg";0;0;0;1;in;1392996056439296002;1772273255606325716;xyz124356;https://twitter.com/xyz124356/status/1772273255606325716
Mon Mar 25 14:09:57 +0000 2024;1772264661573857350;"Cara CEK Hasil Seleksi SNBP 2024 JAM Berapa Pengumuman Lolos? (MF) #cek #seleksi #pengumuman #lolos #lulus #SNBP2024 #alhamdulillah  https://t.co/QwxPKZZPyf";0;0;0;0;in;1363671825452916747;1772264661573857350;smjogja;https://twitter.com/smjogja/status/1772264661573857350
Mon Mar 25 14:05:20 +0000 2024;1772263503543353546;"Caranya gimana sih? Gampang banget! Kamu tinggal submit kartu registrasi SNBP dan Hasil Lolos/Tidak Lolos SNBP!   Pendaftaran: https://t.co/xxZSwQvMmT  https://t.co/aZWxZsLa1U  Be Global Leaders!  #universitaspertamina #SNBP #SNBP2024 #kampusmerdeka #pertamina";0;0;0;0;in;4848430469;1772263266196312555;UnivPertamina;https://twitter.com/UnivPertamina/status/1772263503543353546
Mon Mar 25 13:00:02 +0000 2024;1772247066527564096;"Do’s and dont’s buka pengumuman SNBP 2024, gimana kalo versi detikers?  #detikedu #Pengumuman #SNBP2024 #doanddont https://t.co/iPZ5VP6Ci9";0;1;2;5;in;1668188086067683331;1772247066527564096;detik_edu;https://twitter.com/detik_edu/status/1772247066527564096
Mon Mar 25 12:40:34 +0000 2024;1772242170742714846;"siapa yg h-1 tp udah banjirr air mata☝️☝️🥹🥹🥹🤲🤲🤲 #snbp2024";0;0;0;0;in;1689978518648819713;1772242170742714846;tyiwyy;https://twitter.com/tyiwyy/status/1772242170742714846
Mon Mar 25 12:33:25 +0000 2024;1772240370065416643;"apapun hasilnya, kalian semua KEREN😎😎😎😎   kami tunggu di ITB ya!!!!!!  #snbp2024 #snbt2024 #AMBISVERSE #studyacc #utbk #bimbel #tutor";0;0;0;0;in;1760856139062030336;1772240323218907602;lolosptnkuyy;https://twitter.com/lolosptnkuyy/status/1772240370065416643
Mon Mar 25 12:27:57 +0000 2024;1772238993402499235;"Jadwal Pengumuman SNBP 2024 Jam Berapa? Ini Link Mirror untuk Cek Hasil Seleksi UGM, UNHAS, Undip #snbp2024 #snbt2024 #snbt   https://t.co/LNJsYFOGut";0;1;0;0;in;1287642738683342848;1772238993402499235;berita_diy;https://twitter.com/berita_diy/status/1772238993402499235
Mon Mar 25 12:07:28 +0000 2024;1772233838212923785;"besok yang #snbp2024 semangat ya gais, kita usahakan hasil biru itu💙💙";0;0;0;1;in;1571263926184312832;1772233838212923785;ayasaturnn;https://twitter.com/ayasaturnn/status/1772233838212923785
Mon Mar 25 11:46:48 +0000 2024;1772228639284953176;"Tuhan besok pengumuman snbp, tolong beri aku kesempatan untuk membanggakan kedua orang tua. semoga besok biru ya Tuhan 💙 jika gagal aku tau pasti engkau punya rencana lebih baik 🙏🏻💙   #snbp #snbp2024";0;1;1;0;in;1622135012786343936;1772228639284953176;jeonghanbaby_;https://twitter.com/jeonghanbaby_/status/1772228639284953176
Mon Mar 25 11:27:25 +0000 2024;1772223758763528457;"Jangan pernah putus asa untuk memperjuangkan mimpimu, sebab kehidupan ialah tentang mengikhlaskan dan mensyukuri nikmat dan karunia yang diberikan padamu. Langitkan do'a terbaik, letakkan segala mimpi dan harapanmu padaNya Semoga yang terbaik kelak datang menghampirimu #snbp2024";0;0;0;0;in;1406493379333025793;1772223758763528457;ArgaTristyawan;https://twitter.com/ArgaTristyawan/status/1772223758763528457
Mon Mar 25 10:58:22 +0000 2024;1772216448875983125;"MULUS4D, BO BARU yang tidak kalah jitu nya, banyak promo menarik., silahkan diklik https://t.co/KHqAiHRvZy  #livyrenata #senin #UNKNOWN #Yes96JUTA SuaraPEMILIH #CHAEMIN #PlotTwist5thWin #TRAKTEER #snbp2024 https://t.co/G6pl1ofnj9";0;0;0;0;in;1651616946516033536;1772216448875983125;animehokiterus;https://twitter.com/animehokiterus/status/1772216448875983125
Mon Mar 25 10:31:16 +0000 2024;1772209628736287174;"Hai Hai mahasiswi IPB Dramaga 2024! Kost ini sisa 2 kamar lagi di lantai 2, cuma 1,7 JT Loh buruan tunggu apalagi   for inquiries bisa langsung hubungi kaka aku, kebetulan kost ini milik keluarga, berikut nomornya: Mama Ghani 0813 1762 2513 #ipb #ipbdramaga #snbp2024  #snbt2024";0;0;0;0;in;1292798143956783104;1772209628736287174;icchhhaaaa_;https://twitter.com/icchhhaaaa_/status/1772209628736287174
Mon Mar 25 09:09:21 +0000 2024;1772189016374366363;"Jika Tidak Diterima SNBP 2024 Apa yang Harus Dilakukan? Berikut 5 Cara Lain yang Bisa Dilakukan   https://t.co/zgfD8DD4En lewat @tribunnews #snbp2024 #snpmb";0;0;0;0;in;103551225;1772189016374366363;tribunkaltim;https://twitter.com/tribunkaltim/status/1772189016374366363
Mon Mar 25 08:56:28 +0000 2024;1772185772893847985;"ya allah semoga aku besok lulus ptn snbp2024 aamiin 💙 #snbp2024 #PTN #snbp";0;0;1;0;in;1684831524749996032;1772185772893847985;sadboyyhr__;https://twitter.com/sadboyyhr__/status/1772185772893847985
Mon Mar 25 08:45:06 +0000 2024;1772182910457860312;"open jasa bukain pengumuman snbp gratisss ⁉️🎡🩷😋😋😍😍 bismillah tanganku berkah #snbp2024";0;0;0;0;in;1544351768082952192;1772182910457860312;stuckinghim;https://twitter.com/stuckinghim/status/1772182910457860312
Mon Mar 25 08:30:58 +0000 2024;1772179354665300222;"Cara Buat Fake SNBP 2024, Prank Pengumuman Selamat Dinyatakan Lulus Seleksi. (Zi) #pengumumanSNBP2024 #SNBP2024 #FakeSNBP2024 https://t.co/UG31ViGr6W";0;0;0;0;in;1287642738683342848;1772179354665300222;berita_diy;https://twitter.com/berita_diy/status/1772179354665300222
Mon Mar 25 08:29:44 +0000 2024;1772179044781408647;"Sudahh hampirr setahun yaa, adiks adiks nya ku yang hebat apapun hasilnya besok kalian sudah hebat. Dapat warna apapun tidak mengurangi seberapa bangganya aku terhadap usaha kalian. Semoga besok yang pada baca ini dapet ucapan selamat yaaa 💙🩵🙏🏻 #SNBP2024";0;0;0;0;in;1288261850719596545;1772179044781408647;tetae_light;https://twitter.com/tetae_light/status/1772179044781408647
Mon Mar 25 08:17:10 +0000 2024;1772175882611736791;"boleh bgt yg mau dibukain  #snbp2024 https://t.co/SPrIveKqyD";0;0;0;0;in;1237374490968911872;1772175882611736791;adamkindacool_;https://twitter.com/adamkindacool_/status/1772175882611736791
Mon Mar 25 08:04:22 +0000 2024;1772172662585893004;"Wahh ga sampai sehari lagi guyss 😭💙  #snbp #snbp2024 #pengumumansnbp https://t.co/htjkoI3Wx9";0;0;0;2;in;1734117477419044864;1772172662585893004;rayyenzzz;https://twitter.com/rayyenzzz/status/1772172662585893004
Mon Mar 25 07:41:22 +0000 2024;1772166872571551847;"Hasil Seleksi Nasional Berdasarkan Prestasi (SNBP) 2024 Dibuka Tanggal 26 Maret 2024, dan Inilah Linknya https://t.co/511oc8YuuL  #snbp2024 #pendidikan";0;0;0;0;in;98238227;1772166872571551847;Kangsil;https://twitter.com/Kangsil/status/1772166872571551847
Mon Mar 25 05:11:12 +0000 2024;1772129082232480013;"Ditunggu informasi jam 3 sore besok ya  Buat yg pilih Akuntansi IPB, moga lolos 🫶🏻  #SNBP #SNBP2024";0;0;0;2;in;890900844232585216;1772129082232480013;siddiq_affandi;https://twitter.com/siddiq_affandi/status/1772129082232480013
Mon Mar 25 04:25:43 +0000 2024;1772117634978652377;"waduuuh besok pengumuman?!!!! doain aku ya gaizzz smoga lolosss #snbp2024 @t0usa";0;0;0;0;in;1335563159554310145;1772117634978652377;evilnvt_;https://twitter.com/evilnvt_/status/1772117634978652377
Mon Mar 25 02:24:27 +0000 2024;1772087118464184588;"3. Jadi, jangan sampai lewatkan kesempatan ini, karena batas pendaftaran hanya sampai 26 April 2024.  *S&amp K berlaku  #JalurPejuangSNBP2024 #SNBP2024 #DaftarKuliah #UKRIDA #PerguruanTinggiSwasta #KampusJakarta #KampusMerdeka #MerdekaBelajar #UniversitasKristen #UKRIDAjakarta…";0;0;0;1;in;1261592242499645441;1772087109748162968;masukkampus;https://twitter.com/masukkampus/status/1772087118464184588
Mon Mar 25 01:39:19 +0000 2024;1772075762281070900;"Besok akan ada pengumuman SNBP 2024. Ada kata semangat nih dari penyiar @radiounpad buat kamu yang lagi deg-degan menunggu pengumuman. Apapun hasilnya, tetap semangat ya!  #SNBP2024 #PilihUnpad https://t.co/IlRgXWD51Q";5;4;9;51;in;51010742;1772075762281070900;unpad;https://twitter.com/unpad/status/1772075762281070900
Sun Mar 24 23:59:17 +0000 2024;1772050587116532203;"Kita tuh lolos semua mootss 🤗 tinggal buka pengumumannya aja dan TADAAAA 🪄🪄 DAPET UCAPAN SELAMAT DEHH 💙💙✨✨✨ #SNBP2024 #SNBP";0;1;0;6;in;1746820291937087488;1772050587116532203;revelcrime;https://twitter.com/revelcrime/status/1772050587116532203
Sun Mar 24 21:14:04 +0000 2024;1772009006930010569;"H-1 besok ya Allah 🥺🤲🏻 #SNBP #SNBP2024";0;0;0;0;in;1262866360788324352;1772009006930010569;imyoursje;https://twitter.com/imyoursje/status/1772009006930010569
Sun Mar 24 15:51:08 +0000 2024;1771927737957290466;"kakak- kakak dan teman teman semua nya mohon doa nya ya, semoga aku keterima di Agronomi dan Hortikultura IPB jalur SNBP   #snbp2024 #SNBP2024 #ipb";0;0;0;0;in;1492807160455376900;1771927737957290466;llyyytn;https://twitter.com/llyyytn/status/1771927737957290466
Sun Mar 24 15:28:56 +0000 2024;1771922154105500152;"Semoga aku termasuk dari 166.460 yang diterima,AMINNNN #snbp2024";0;0;0;0;in;1308430498511765504;1771922154105500152;arfs05;https://twitter.com/arfs05/status/1771922154105500152
Sun Mar 24 14:51:50 +0000 2024;1771912814418174428;"BENERAN SE DEG DEGAN ITU, MOHON DOA NYA TEMAN TEMAN #snbp2024 https://t.co/Ad0CCvtX4b";0;0;0;0;in;1728332185680457728;1771912814418174428;kiadstt;https://twitter.com/kiadstt/status/1771912814418174428
Sun Mar 24 13:23:58 +0000 2024;1771890702580088833;"deg degan waiting for 26 march 2024 at 15.00 semoga get biru aamin yaAllah💙💙#snbp2024";0;0;0;1;in;1755945192044302336;1771890702580088833;Nebil0999229141;https://twitter.com/Nebil0999229141/status/1771890702580088833
Sun Mar 24 11:57:15 +0000 2024;1771868878814970274;"Aku salah satunya Aamiin paling kenceng😭🙏 #snbp2024 #26maret";0;0;0;0;in;1718987764065357824;1771868878814970274;liamaba2024;https://twitter.com/liamaba2024/status/1771868878814970274
Sun Mar 24 09:12:52 +0000 2024;1771827513725010047;"‼️SOAL DAN KUNCI JAWABAN SIMULASI SNBT‼️ https://t.co/dakTByVHxp  #AMBISVERSE #ambistwt #studytwt #studygram #snbt2024 #snbp2024 #soaltps #soalutbk #utbk #sbmptn #tryout https://t.co/38msXxCjJv";25;27;2703;7694;in;1280360398156296192;1771827513725010047;temangambis;https://twitter.com/temangambis/status/1771827513725010047
Sun Mar 24 08:59:18 +0000 2024;1771824097661534621;"Biologi unpad / kebidanan unpad jaya jaya jaya Allahu akbar!  #snbp #snbp2024 #unpad";0;1;0;0;in;1548319718884659202;1771823578876354908;twelvesan_;https://twitter.com/twelvesan_/status/1771824097661534621
Sun Mar 24 08:53:35 +0000 2024;1771822658159517989;"we don't pray for love, we just pray for lulus snbp tahun ini n keterima dijurusan yg dimau #bismillahbiru💙 #snbp2024";0;0;0;1;in;1512422152036708359;1771822658159517989;shofiytl_;https://twitter.com/shofiytl_/status/1771822658159517989
Sun Mar 24 08:40:51 +0000 2024;1771819455213175024;"kalo Allah memang sudah merencanakan hal itu, pasti itu memang hal yang terbaik. tapi kalo Allah mentakdirkan hal sebaliknya, pasti ada hal yang lebih jauh baik dan spesial dihari esoknya. 🤍😍 #snbp2024";1;0;0;0;in;1502672950037983234;1771819455213175024;zivsdy;https://twitter.com/zivsdy/status/1771819455213175024
Sun Mar 24 06:25:46 +0000 2024;1771785457921118536;"BISMILLAH BIRUUUU YA ALLAHHH😭😭💙💙💙 #snbp2024 #fk https://t.co/fi0qozjqYv";0;0;0;0;in;1408011333958729732;1771785457921118536;wawaxkiddos;https://twitter.com/wawaxkiddos/status/1771785457921118536
Sun Mar 24 03:22:53 +0000 2024;1771739435119333531;"Hallo Calon Mahasiswa Indonesia 🤗 Tinggal menghitung hari untuk pengumuman SNBP 2024, semoga nanti dapat kabar baik dan dinyatakan LULUS SNBP, Aamiinn💙 Jangan lupa persiapkan juga untuk seleksi UTBK SNBT yang pendaftarannya akan segera dibuka!! #snbp2024 #akuntansi #ubb https://t.co/V2weJtSYrE";0;0;0;1;in;1419497052417839104;1771739435119333531;AkuntansiUbb;https://twitter.com/AkuntansiUbb/status/1771739435119333531
Sat Mar 23 17:19:38 +0000 2024;1771587622395121940;"BISMILLAH LOLOS SNBP 2024, AAMIIN AAMIIN AAMIIN YA ALLAH....bantu aminkan, semoga hal baik kembali ke kalian #snbp2024 #snbp #selamat";0;0;0;1;in;1538185274093494278;1771587622395121940;ekrdza;https://twitter.com/ekrdza/status/1771587622395121940
Sat Mar 23 11:11:32 +0000 2024;1771494986669809897;"Bismillahirrahmanirrahim ,ya Allah semoga nanti tanggal 26 Maret lulus snbp , Allahumma shalli ala sayyidina Muhammad wa ala Ali sayyidina Muhammad 🙏 AAMIIN #snbp2024 https://t.co/KdKNu1ktNU";0;1;0;4;in;1490865863280320516;1771494986669809897;xzmyvvv7;https://twitter.com/xzmyvvv7/status/1771494986669809897
Sat Mar 23 10:05:53 +0000 2024;1771478467265069369;"Siap-siap! Terjawab sudah kapan pengumuman SNBP 2024 https://t.co/ZmwodI4iTp #SNBP #SNBP2024 #beritaterkini #beritaterbaru";0;0;0;0;in;103551225;1771478467265069369;tribunkaltim;https://twitter.com/tribunkaltim/status/1771478467265069369
Sat Mar 23 08:13:19 +0000 2024;1771450138520633650;"H-3 pengumuman SNBP 🫶🏻💙 semoga 26 Maret nanti kita semua dapet biru dari SNPMB ya gaissss 💙  #snbp #snbp2024 #pengumumansnbp #h3snbp https://t.co/4pw35cHbHl";0;0;1;7;in;1734117477419044864;1771450138520633650;rayyenzzz;https://twitter.com/rayyenzzz/status/1771450138520633650
Sat Mar 23 05:53:32 +0000 2024;1771414959869812782;"Haloo👋 buat kemaren yg mau dibukain hasil seleksi SNBP, bisa dm ke aku ya buat send nomor pendaftaran sama tanggal lahir maksimal di hari h sebelum jam 15.00 WIB🙌 good luck all💗 #snbp #snbp2024 https://t.co/POrxjASSbw";0;0;0;2;in;1432222131241193474;1771414959869812782;pakesaoskecap;https://twitter.com/pakesaoskecap/status/1771414959869812782
Fri Mar 22 13:02:42 +0000 2024;1771160576300904884;"wish luck untuk tahun iniii✨ kakak-kakak yang lihat inii minta doanya yaa, semoga dapet biruuu💙🫂 #snbp2024 https://t.co/jkY3yvXM1y";0;0;0;1;in;1301378115105513472;1771160576300904884;dennielyours;https://twitter.com/dennielyours/status/1771160576300904884
Fri Mar 22 12:47:45 +0000 2024;1771156814211461240;"eh semoga kalian lolos snbp yak !!!! jika kalian lolos, KIRIMKAN FOTO DISINI ALHAMDULILAH!!!   #snbp #snpmb2024 #utbksnbt2024 #snbp2024";0;1;1;4;in;1331912234222510081;1771156814211461240;hye2005;https://twitter.com/hye2005/status/1771156814211461240
Fri Mar 22 09:17:21 +0000 2024;1771103863212281951;"‼️KUMPULAN SOAL TRYOUT‼️  https://t.co/ijieG64MVE  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #snbt2024 #snbp2024 #utbk #sbmptn #soalutbk #soaltps #tpsutbk #tryout";3;2;229;614;in;1280360398156296192;1771103863212281951;temangambis;https://twitter.com/temangambis/status/1771103863212281951
Thu Mar 21 13:37:07 +0000 2024;1770806848007897399;"Pil 1 &amp  pil 2 UNMUL, pokoknya kita harus berjodoh yaa UNMUL!! 😭💙🫂  #snbp #snbp2024 https://t.co/3gR69rQUgz";0;0;0;5;in;1734117477419044864;1770806848007897399;rayyenzzz;https://twitter.com/rayyenzzz/status/1770806848007897399
Thu Mar 21 12:24:01 +0000 2024;1770788452948144177;"‼️KUMPULAN SOAL UTBK TAHUN KE TAHUN‼️  ⭐️Matematika Saintek https://t.co/9gGtIdkjI0 lanjutannya 👇  #AMBISVERSE #ambistwt #studytwt #studyacc #studygram #utbk #snbt2024 #snbp2024 #sbmptn #soalutbk #soaltpsutbk #saintek #soshum";2;1;129;337;in;1280360398156296192;1770788452948144177;temangambis;https://twitter.com/temangambis/status/1770788452948144177
Thu Mar 21 12:14:16 +0000 2024;1770786000706453642;"MANIFASTING 26 MARET BESOK AAMIIN YA ALLAH 🤲🏻🤲🏻😇😇 #SNBP2024 #SNBP https://t.co/VHL811tfmv";2;0;6;27;in;1538185274093494278;1770786000706453642;ekrdza;https://twitter.com/ekrdza/status/1770786000706453642
Thu Mar 21 09:48:47 +0000 2024;1770749388249309367;"h-5 pengumuman SNBP, bismillah lulus pilihan pertama ilmu biomedis UNAND🥹💙 #snbp #snbp2024 #unand";0;2;0;3;in;1530963191437889536;1770749388249309367;yjeonghansflwr;https://twitter.com/yjeonghansflwr/status/1770749388249309367
Thu Mar 21 01:24:36 +0000 2024;1770622503465226558;"Dakdikduk  gatuh #snbp2024 https://t.co/2tYAr5MNT3";0;0;0;1;in;1295704385117286401;1770622503465226558;TariganMoreno;https://twitter.com/TariganMoreno/status/1770622503465226558
Thu Mar 21 01:09:13 +0000 2024;1770618632068063552;"kaka-kaka info syarat daftar ulang snbp bawa apa aja ya? #snbp2024";0;0;0;1;in;1435091948818223104;1770618632068063552;naayourmood;https://twitter.com/naayourmood/status/1770618632068063552
Wed Mar 20 13:53:45 +0000 2024;1770448646884176189;"H-6 💙💙🫂 deg deg an, takut, tegang, mau nangis, semuanya campur aduk yaallah #snbp2024";0;1;0;2;in;1369496998986932236;1770448646884176189;peachjjaehyun_;https://twitter.com/peachjjaehyun_/status/1770448646884176189
Wed Mar 20 12:07:22 +0000 2024;1770421874495033723;"𝐁𝐚𝐡𝐚𝐬 𝐍𝐚𝐬𝐤𝐚𝐡 𝐀𝐬𝐥𝐢 𝐔𝐓𝐁𝐊‧₊*̥ edisi ✧ Pengetahuan dan Pemahaman Umum ✧  41 days left before UTBK! with love, pinkiepromizes  #utbk #utbk2024 #snbt #snbt2024 #snbp2024 #snbp #snpmb #tryoututbk #latihansoal #pejuangptn #studytwt https://t.co/Xc9crpMZsx";0;1;3;11;in;1555766127501795328;1770421874495033723;pinkiepromizes;https://twitter.com/pinkiepromizes/status/1770421874495033723
Wed Mar 20 08:00:19 +0000 2024;1770359701722816872;"Yuk siap-siap daftar SNBT 2024 mulai besok hingga 5 April 2024. Untuk yang ikut SNBP, daftarnya setelah tanggal 26 Maret ya, menunggu pengumuman hasil SNBP 2024 terlebih dahulu.  Pendaftaran melalui Portal SNPMB https://t.co/SwyS0umNsd  #PilihUnpad #SNBP2024 https://t.co/Yr9FkmQFC7";0;1;3;16;in;51010742;1770359701722816872;unpad;https://twitter.com/unpad/status/1770359701722816872
Wed Mar 20 02:34:20 +0000 2024;1770277666899570824;"‼️𝐈𝐒𝐓𝐈𝐆𝐇𝐎𝐓𝐒𝐀𝐇 𝟐𝟎𝟐𝟒‼️ 📌 Istighotsah akan dilaksanakan pada :  📆 Hari/tanggal : Senin, 25 Maret 2024 ⏰ Pukul : 15.30 - selesai 📍 Tempat : Zoom Meeting &amp  Live Youtube   🖇️ Daftarkan dirimu di : https://t.co/kbD1GpZN24  #IstighotsahJourney24 #SNBP2024 #SNBT2024 https://t.co/d6iuBE1QOt";3;0;8;13;in;1433391400163315723;1770271975346450840;sweetygurlx;https://twitter.com/sweetygurlx/status/1770277666899570824
Tue Mar 19 22:27:24 +0000 2024;1770215524510973970;"‼️𝐈𝐒𝐓𝐈𝐆𝐇𝐎𝐓𝐒𝐀𝐇 𝟐𝟎𝟐𝟒‼️  📆 Hari/tanggal : Senin, 25 Maret 2024 ⏰ Pukul : 15.30 - selesai 📍 Tempat : Zoom Meeting &amp  Live Youtube   𝘓𝘦𝘵'𝘴 𝘫𝘰𝘪𝘯 𝘧𝘰𝘳 𝘢 𝘣𝘦𝘵𝘵𝘦𝘳 𝘴𝘵𝘦𝘱 🖇️ : https://t.co/5i7xQUAvge  #istighotsahjourney2024 #snbp2024 #snbt2024 https://t.co/0tMowMHiJc";0;0;0;0;in;1684218886965673984;1770215524510973970;someofverd;https://twitter.com/someofverd/status/1770215524510973970
Tue Mar 19 22:13:51 +0000 2024;1770212115581976612;"‼️SOSIALISASI DARING PENDAFTARAN UTBK-SNBT 2024‼️ 🎫 Free guys  #snbt2024 #snbp2024 #utbk #sbmptn #utbk2024 #masukptn #kampus #daring https://t.co/MZPgKDaW9n";0;0;1;6;in;1280360398156296192;1770212115581976612;temangambis;https://twitter.com/temangambis/status/1770212115581976612
Tue Mar 19 21:50:02 +0000 2024;1770206118977167769;"‼️𝐈𝐒𝐓𝐈𝐆𝐇𝐎𝐓𝐒𝐀𝐇 𝟐𝟎𝟐𝟒‼️ 📌 Istighotsah akan dilaksanakan pada :  📆 Hari/tanggal : Senin, 25 Maret 2024 ⏰ Pukul : 15.30 - selesai 📍 Tempat : Zoom Meeting &amp  Live Youtube   🖇️ Daftarkan dirimu di : https://t.co/aFeSQNNcLy  #IstighotsahJourney24 #SNBP2024 #SNBT2024 https://t.co/nw1aYsSqLX";1;2;14;52;in;1609496044068569088;1770206118977167769;iaheesa;https://twitter.com/iaheesa/status/1770206118977167769
Tue Mar 19 17:06:29 +0000 2024;1770134760456851643;"Ya Allah jika hamba lolos snbp, hamba bakal jj di first acc secara ugal ugalan 😊🥰   #snbp #snbp2024";1;0;0;2;in;1144534619502440448;1770134760456851643;urcecezy;https://twitter.com/urcecezy/status/1770134760456851643
Tue Mar 19 15:41:03 +0000 2024;1770113263470256462;"‼️𝐈𝐒𝐓𝐈𝐆𝐇𝐎𝐓𝐒𝐀𝐇 𝟐𝟎𝟐𝟒‼️  📆 Hari/tanggal : Senin, 25 Maret 2024 ⏰ Pukul : 15.30 - selesai 📍 Tempat : Zoom Meeting &amp  Live Youtube   🖇️ Daftarkan dirimu di : https://t.co/dtIvTH4aey 𝘓𝘦𝘵'𝘴 𝘫𝘰𝘪𝘯 𝘧𝘰𝘳 𝘢 𝘣𝘦𝘵𝘵𝘦𝘳 𝘴𝘵𝘦𝘱  #istighotsahjourney #snbp2024 https://t.co/oi71iwhyNY";0;4;27;135;in;1665597949987160081;1770113263470256462;bluzturn;https://twitter.com/bluzturn/status/1770113263470256462
Tue Mar 19 15:24:33 +0000 2024;1770109111411367963;"🖇️ Daftarkan dirimu di : https://t.co/KpypIsoOXV 𝘓𝘦𝘵'𝘴 𝘫𝘰𝘪𝘯 𝘧𝘰𝘳 𝘢 𝘣𝘦𝘵𝘵𝘦𝘳 𝘴𝘵𝘦𝘱  #istighotsahjourney #snbp2024";0;0;0;0;in;1530342051652349952;1770109103525994878;alfinsky_;https://twitter.com/alfinsky_/status/1770109111411367963
Tue Mar 19 14:11:42 +0000 2024;1770090776086863907;"BISMILLAHIRRAHMANIRRAHIM, Allohumma Sholli Alaa Sayyidina Muhammad, H-7 Pengumuman SNBP, bismillah bisa lolos pil 1/2, bisa ikut PKKMB UNS 2024 aamiin allohumma aamiin🥺🤲🏻 #snbp #pejuangptn #snbp2024 https://t.co/W2dS8AFbnw";0;0;2;13;in;1219959747308244992;1770090776086863907;shalikamadania;https://twitter.com/shalikamadania/status/1770090776086863907
Tue Mar 19 08:00:01 +0000 2024;1769997238745653710;"H-7 Pengumuman Hasil SNBP 2024  Bersiap untuk Kenyataan Terpahit Jika Berhasil akan Terasa Lebih Manis Jika Gagal Tak Perlu Gusar, Teruslah Melangkah  #SNBP2024 #PilihUnpad https://t.co/Zit231ZHD7";6;3;2;23;in;51010742;1769997238745653710;unpad;https://twitter.com/unpad/status/1769997238745653710
